Revision:           0
Type:               interpolation
Start:              0
Points:             15985
Count:              1
XDispRange:         2.00000E-07
XDispOrg:           -1.00000000000E-07
XInc:               6.2500000E-11
XOrg:               -4.99550442984E-07
XUnits:             Second
YDispRange:         4.00000E-01
YDispOrg:           0.0E+00
YInc:               6.591966763541E-06
YOrg:               6.64470249764891E-03
YUnits:             Volt
YReference:         1
Frame:              DSOS204A:MY59290101
Date:               27 SEP 2024
Time:               15:11:21.180
Max Bandwidth:      500000000
Min Bandwidth:      0
Data: 
-4.99550E-07,-1.608440E-03
-4.99488E-07,-1.582072E-03
-4.99425E-07,-1.450233E-03
-4.99363E-07,-1.371129E-03
-4.99300E-07,-1.318393E-03
-4.99238E-07,-1.265658E-03
-4.99175E-07,-1.160186E-03
-4.99113E-07,-1.133818E-03
-4.99050E-07,-1.107450E-03
-4.98988E-07,-1.133818E-03
-4.98925E-07,-1.054715E-03
-4.98863E-07,-1.054715E-03
-4.98800E-07,-1.107450E-03
-4.98738E-07,-1.133818E-03
-4.98675E-07,-1.133818E-03
-4.98613E-07,-1.239290E-03
-4.98550E-07,-1.292025E-03
-4.98488E-07,-1.371129E-03
-4.98425E-07,-1.450233E-03
-4.98363E-07,-1.529336E-03
-4.98300E-07,-1.608440E-03
-4.98238E-07,-1.713911E-03
-4.98175E-07,-1.793015E-03
-4.98113E-07,-1.924854E-03
-4.98050E-07,-1.951222E-03
-4.97988E-07,-2.056694E-03
-4.97925E-07,-2.109429E-03
-4.97863E-07,-2.214901E-03
-4.97800E-07,-2.267637E-03
-4.97738E-07,-2.320372E-03
-4.97675E-07,-2.399476E-03
-4.97613E-07,-2.399476E-03
-4.97550E-07,-2.452212E-03
-4.97488E-07,-2.504947E-03
-4.97425E-07,-2.478580E-03
-4.97363E-07,-2.557683E-03
-4.97300E-07,-2.557683E-03
-4.97238E-07,-2.504947E-03
-4.97175E-07,-2.557683E-03
-4.97113E-07,-2.531315E-03
-4.97050E-07,-2.531315E-03
-4.96988E-07,-2.557683E-03
-4.96925E-07,-2.531315E-03
-4.96863E-07,-2.557683E-03
-4.96800E-07,-2.531315E-03
-4.96738E-07,-2.531315E-03
-4.96675E-07,-2.531315E-03
-4.96613E-07,-2.504947E-03
-4.96550E-07,-2.557683E-03
-4.96488E-07,-2.584051E-03
-4.96425E-07,-2.584051E-03
-4.96363E-07,-2.636787E-03
-4.96300E-07,-2.610419E-03
-4.96238E-07,-2.584051E-03
-4.96175E-07,-2.584051E-03
-4.96113E-07,-2.557683E-03
-4.96050E-07,-2.557683E-03
-4.95988E-07,-2.531315E-03
-4.95925E-07,-2.504947E-03
-4.95863E-07,-2.425844E-03
-4.95800E-07,-2.399476E-03
-4.95738E-07,-2.320372E-03
-4.95675E-07,-2.267637E-03
-4.95613E-07,-2.188533E-03
-4.95550E-07,-2.109429E-03
-4.95488E-07,-2.030326E-03
-4.95425E-07,-1.924854E-03
-4.95363E-07,-1.793015E-03
-4.95300E-07,-1.740279E-03
-4.95238E-07,-1.634808E-03
-4.95175E-07,-1.502968E-03
-4.95113E-07,-1.423865E-03
-4.95050E-07,-1.344761E-03
-4.94988E-07,-1.265658E-03
-4.94925E-07,-1.212922E-03
-4.94863E-07,-1.133818E-03
-4.94800E-07,-1.081083E-03
-4.94738E-07,-1.081083E-03
-4.94675E-07,-1.028347E-03
-4.94613E-07,-1.081083E-03
-4.94550E-07,-1.081083E-03
-4.94488E-07,-1.160186E-03
-4.94425E-07,-1.212922E-03
-4.94363E-07,-1.265658E-03
-4.94300E-07,-1.371129E-03
-4.94238E-07,-1.502968E-03
-4.94175E-07,-1.634808E-03
-4.94113E-07,-1.740279E-03
-4.94050E-07,-1.898486E-03
-4.93988E-07,-2.083061E-03
-4.93925E-07,-2.241269E-03
-4.93863E-07,-2.373108E-03
-4.93800E-07,-2.531315E-03
-4.93738E-07,-2.689522E-03
-4.93675E-07,-2.794994E-03
-4.93613E-07,-2.874098E-03
-4.93550E-07,-2.979569E-03
-4.93488E-07,-3.058673E-03
-4.93425E-07,-3.137776E-03
-4.93363E-07,-3.190512E-03
-4.93300E-07,-3.164144E-03
-4.93238E-07,-3.137776E-03
-4.93175E-07,-3.137776E-03
-4.93113E-07,-3.058673E-03
-4.93050E-07,-3.005937E-03
-4.92988E-07,-2.874098E-03
-4.92925E-07,-2.768626E-03
-4.92863E-07,-2.610419E-03
-4.92800E-07,-2.425844E-03
-4.92738E-07,-2.267637E-03
-4.92675E-07,-2.083061E-03
-4.92613E-07,-1.898486E-03
-4.92550E-07,-1.740279E-03
-4.92488E-07,-1.555704E-03
-4.92425E-07,-1.344761E-03
-4.92363E-07,-1.239290E-03
-4.92300E-07,-1.081083E-03
-4.92238E-07,-9.49243E-04
-4.92175E-07,-8.70140E-04
-4.92113E-07,-7.64668E-04
-4.92050E-07,-6.85565E-04
-4.91988E-07,-6.32829E-04
-4.91925E-07,-5.80093E-04
-4.91863E-07,-6.32829E-04
-4.91800E-07,-6.59197E-04
-4.91738E-07,-7.38300E-04
-4.91675E-07,-8.17404E-04
-4.91613E-07,-8.96507E-04
-4.91550E-07,-1.001979E-03
-4.91488E-07,-1.186554E-03
-4.91425E-07,-1.265658E-03
-4.91363E-07,-1.450233E-03
-4.91300E-07,-1.634808E-03
-4.91238E-07,-1.793015E-03
-4.91175E-07,-1.977590E-03
-4.91113E-07,-2.109429E-03
-4.91050E-07,-2.267637E-03
-4.90988E-07,-2.399476E-03
-4.90925E-07,-2.478580E-03
-4.90863E-07,-2.557683E-03
-4.90800E-07,-2.636787E-03
-4.90738E-07,-2.715890E-03
-4.90675E-07,-2.715890E-03
-4.90613E-07,-2.742258E-03
-4.90550E-07,-2.715890E-03
-4.90488E-07,-2.663155E-03
-4.90425E-07,-2.636787E-03
-4.90363E-07,-2.610419E-03
-4.90300E-07,-2.478580E-03
-4.90238E-07,-2.399476E-03
-4.90175E-07,-2.267637E-03
-4.90113E-07,-2.109429E-03
-4.90050E-07,-2.056694E-03
-4.89988E-07,-1.898486E-03
-4.89925E-07,-1.740279E-03
-4.89863E-07,-1.634808E-03
-4.89800E-07,-1.529336E-03
-4.89738E-07,-1.397497E-03
-4.89675E-07,-1.371129E-03
-4.89613E-07,-1.292025E-03
-4.89550E-07,-1.212922E-03
-4.89488E-07,-1.239290E-03
-4.89425E-07,-1.212922E-03
-4.89363E-07,-1.186554E-03
-4.89300E-07,-1.265658E-03
-4.89238E-07,-1.344761E-03
-4.89175E-07,-1.371129E-03
-4.89113E-07,-1.476601E-03
-4.89050E-07,-1.529336E-03
-4.88988E-07,-1.661176E-03
-4.88925E-07,-1.766647E-03
-4.88863E-07,-1.924854E-03
-4.88800E-07,-2.056694E-03
-4.88738E-07,-2.162165E-03
-4.88675E-07,-2.320372E-03
-4.88613E-07,-2.425844E-03
-4.88550E-07,-2.452212E-03
-4.88488E-07,-2.610419E-03
-4.88425E-07,-2.636787E-03
-4.88363E-07,-2.689522E-03
-4.88300E-07,-2.742258E-03
-4.88238E-07,-2.768626E-03
-4.88175E-07,-2.742258E-03
-4.88113E-07,-2.768626E-03
-4.88050E-07,-2.689522E-03
-4.87988E-07,-2.584051E-03
-4.87925E-07,-2.531315E-03
-4.87863E-07,-2.425844E-03
-4.87800E-07,-2.320372E-03
-4.87738E-07,-2.214901E-03
-4.87675E-07,-2.056694E-03
-4.87613E-07,-1.977590E-03
-4.87550E-07,-1.793015E-03
-4.87488E-07,-1.713911E-03
-4.87425E-07,-1.608440E-03
-4.87363E-07,-1.476601E-03
-4.87300E-07,-1.344761E-03
-4.87238E-07,-1.239290E-03
-4.87175E-07,-1.239290E-03
-4.87113E-07,-1.160186E-03
-4.87050E-07,-1.186554E-03
-4.86988E-07,-1.212922E-03
-4.86925E-07,-1.212922E-03
-4.86863E-07,-1.265658E-03
-4.86800E-07,-1.318393E-03
-4.86738E-07,-1.397497E-03
-4.86675E-07,-1.529336E-03
-4.86613E-07,-1.634808E-03
-4.86550E-07,-1.740279E-03
-4.86488E-07,-1.872119E-03
-4.86425E-07,-2.056694E-03
-4.86363E-07,-2.162165E-03
-4.86300E-07,-2.294004E-03
-4.86238E-07,-2.452212E-03
-4.86175E-07,-2.557683E-03
-4.86113E-07,-2.663155E-03
-4.86050E-07,-2.794994E-03
-4.85988E-07,-2.847730E-03
-4.85925E-07,-2.874098E-03
-4.85863E-07,-2.953201E-03
-4.85800E-07,-2.926833E-03
-4.85738E-07,-2.953201E-03
-4.85675E-07,-2.900465E-03
-4.85613E-07,-2.847730E-03
-4.85550E-07,-2.768626E-03
-4.85488E-07,-2.715890E-03
-4.85425E-07,-2.531315E-03
-4.85363E-07,-2.425844E-03
-4.85300E-07,-2.346740E-03
-4.85238E-07,-2.162165E-03
-4.85175E-07,-2.030326E-03
-4.85113E-07,-1.898486E-03
-4.85050E-07,-1.740279E-03
-4.84988E-07,-1.555704E-03
-4.84925E-07,-1.423865E-03
-4.84863E-07,-1.265658E-03
-4.84800E-07,-1.160186E-03
-4.84738E-07,-1.054715E-03
-4.84675E-07,-1.001979E-03
-4.84613E-07,-9.22875E-04
-4.84550E-07,-8.70140E-04
-4.84488E-07,-8.70140E-04
-4.84425E-07,-8.96507E-04
-4.84363E-07,-8.70140E-04
-4.84300E-07,-8.70140E-04
-4.84238E-07,-9.49243E-04
-4.84175E-07,-1.001979E-03
-4.84113E-07,-1.054715E-03
-4.84050E-07,-1.133818E-03
-4.83988E-07,-1.265658E-03
-4.83925E-07,-1.318393E-03
-4.83863E-07,-1.423865E-03
-4.83800E-07,-1.450233E-03
-4.83738E-07,-1.555704E-03
-4.83675E-07,-1.555704E-03
-4.83613E-07,-1.608440E-03
-4.83550E-07,-1.634808E-03
-4.83488E-07,-1.634808E-03
-4.83425E-07,-1.634808E-03
-4.83363E-07,-1.661176E-03
-4.83300E-07,-1.608440E-03
-4.83238E-07,-1.529336E-03
-4.83175E-07,-1.476601E-03
-4.83113E-07,-1.423865E-03
-4.83050E-07,-1.318393E-03
-4.82988E-07,-1.239290E-03
-4.82925E-07,-1.133818E-03
-4.82863E-07,-1.081083E-03
-4.82800E-07,-1.001979E-03
-4.82738E-07,-9.22875E-04
-4.82675E-07,-8.43772E-04
-4.82613E-07,-7.91036E-04
-4.82550E-07,-7.11932E-04
-4.82488E-07,-7.11932E-04
-4.82425E-07,-7.38300E-04
-4.82363E-07,-8.17404E-04
-4.82300E-07,-8.70140E-04
-4.82238E-07,-8.96507E-04
-4.82175E-07,-1.001979E-03
-4.82113E-07,-1.160186E-03
-4.82050E-07,-1.318393E-03
-4.81988E-07,-1.502968E-03
-4.81925E-07,-1.661176E-03
-4.81863E-07,-1.924854E-03
-4.81800E-07,-2.135797E-03
-4.81738E-07,-2.452212E-03
-4.81675E-07,-2.689522E-03
-4.81613E-07,-2.926833E-03
-4.81550E-07,-3.137776E-03
-4.81488E-07,-3.427823E-03
-4.81425E-07,-3.638766E-03
-4.81363E-07,-3.876076E-03
-4.81300E-07,-4.034284E-03
-4.81238E-07,-4.218859E-03
-4.81175E-07,-4.350698E-03
-4.81113E-07,-4.429802E-03
-4.81050E-07,-4.535273E-03
-4.80988E-07,-4.588009E-03
-4.80925E-07,-4.588009E-03
-4.80863E-07,-4.561641E-03
-4.80800E-07,-4.482537E-03
-4.80738E-07,-4.403434E-03
-4.80675E-07,-4.297962E-03
-4.80613E-07,-4.166123E-03
-4.80550E-07,-4.007916E-03
-4.80488E-07,-3.796973E-03
-4.80425E-07,-3.586030E-03
-4.80363E-07,-3.348719E-03
-4.80300E-07,-3.137776E-03
-4.80238E-07,-2.900465E-03
-4.80175E-07,-2.689522E-03
-4.80113E-07,-2.452212E-03
-4.80050E-07,-2.214901E-03
-4.79988E-07,-2.030326E-03
-4.79925E-07,-1.872119E-03
-4.79863E-07,-1.687543E-03
-4.79800E-07,-1.608440E-03
-4.79738E-07,-1.476601E-03
-4.79675E-07,-1.397497E-03
-4.79613E-07,-1.344761E-03
-4.79550E-07,-1.344761E-03
-4.79488E-07,-1.344761E-03
-4.79425E-07,-1.423865E-03
-4.79363E-07,-1.450233E-03
-4.79300E-07,-1.555704E-03
-4.79238E-07,-1.687543E-03
-4.79175E-07,-1.845751E-03
-4.79113E-07,-1.951222E-03
-4.79050E-07,-2.135797E-03
-4.78988E-07,-2.294004E-03
-4.78925E-07,-2.478580E-03
-4.78863E-07,-2.636787E-03
-4.78800E-07,-2.821362E-03
-4.78738E-07,-2.926833E-03
-4.78675E-07,-3.032305E-03
-4.78613E-07,-3.216880E-03
-4.78550E-07,-3.269616E-03
-4.78488E-07,-3.401455E-03
-4.78425E-07,-3.401455E-03
-4.78363E-07,-3.427823E-03
-4.78300E-07,-3.427823E-03
-4.78238E-07,-3.401455E-03
-4.78175E-07,-3.348719E-03
-4.78113E-07,-3.243248E-03
-4.78050E-07,-3.137776E-03
-4.77988E-07,-3.058673E-03
-4.77925E-07,-2.900465E-03
-4.77863E-07,-2.689522E-03
-4.77800E-07,-2.557683E-03
-4.77738E-07,-2.399476E-03
-4.77675E-07,-2.214901E-03
-4.77613E-07,-2.030326E-03
-4.77550E-07,-1.898486E-03
-4.77488E-07,-1.713911E-03
-4.77425E-07,-1.582072E-03
-4.77363E-07,-1.476601E-03
-4.77300E-07,-1.344761E-03
-4.77238E-07,-1.265658E-03
-4.77175E-07,-1.212922E-03
-4.77113E-07,-1.212922E-03
-4.77050E-07,-1.160186E-03
-4.76988E-07,-1.186554E-03
-4.76925E-07,-1.265658E-03
-4.76863E-07,-1.318393E-03
-4.76800E-07,-1.371129E-03
-4.76738E-07,-1.502968E-03
-4.76675E-07,-1.582072E-03
-4.76613E-07,-1.687543E-03
-4.76550E-07,-1.872119E-03
-4.76488E-07,-2.030326E-03
-4.76425E-07,-2.135797E-03
-4.76363E-07,-2.320372E-03
-4.76300E-07,-2.452212E-03
-4.76238E-07,-2.557683E-03
-4.76175E-07,-2.663155E-03
-4.76113E-07,-2.768626E-03
-4.76050E-07,-2.847730E-03
-4.75988E-07,-2.900465E-03
-4.75925E-07,-2.926833E-03
-4.75863E-07,-2.900465E-03
-4.75800E-07,-2.874098E-03
-4.75738E-07,-2.847730E-03
-4.75675E-07,-2.768626E-03
-4.75613E-07,-2.610419E-03
-4.75550E-07,-2.478580E-03
-4.75488E-07,-2.346740E-03
-4.75425E-07,-2.214901E-03
-4.75363E-07,-2.030326E-03
-4.75300E-07,-1.819383E-03
-4.75238E-07,-1.634808E-03
-4.75175E-07,-1.476601E-03
-4.75113E-07,-1.265658E-03
-4.75050E-07,-1.160186E-03
-4.74988E-07,-1.001979E-03
-4.74925E-07,-8.43772E-04
-4.74863E-07,-7.64668E-04
-4.74800E-07,-6.85565E-04
-4.74738E-07,-6.06461E-04
-4.74675E-07,-6.06461E-04
-4.74613E-07,-5.80093E-04
-4.74550E-07,-6.32829E-04
-4.74488E-07,-6.85565E-04
-4.74425E-07,-7.91036E-04
-4.74363E-07,-9.22875E-04
-4.74300E-07,-1.081083E-03
-4.74238E-07,-1.292025E-03
-4.74175E-07,-1.450233E-03
-4.74113E-07,-1.687543E-03
-4.74050E-07,-1.924854E-03
-4.73988E-07,-2.188533E-03
-4.73925E-07,-2.452212E-03
-4.73863E-07,-2.663155E-03
-4.73800E-07,-2.926833E-03
-4.73738E-07,-3.164144E-03
-4.73675E-07,-3.427823E-03
-4.73613E-07,-3.638766E-03
-4.73550E-07,-3.849709E-03
-4.73488E-07,-3.981548E-03
-4.73425E-07,-4.166123E-03
-4.73363E-07,-4.245227E-03
-4.73300E-07,-4.324330E-03
-4.73238E-07,-4.377066E-03
-4.73175E-07,-4.377066E-03
